tf_minutes,require_bias,tp_r,sl_atr_buffer,trail_atr,spread_gate,min_score,n,wr,pf,exp,total_r
60,False,3.0,0.5,0.0,0.45,60,789,35.61470215462611,0.7000537040206599,-0.184759613787772,-145.77533527855212
60,False,3.0,0.5,0.0,0.45,70,463,36.50107991360691,0.7419175714250511,-0.15219425408984402,-70.46593964359778
60,False,3.0,0.5,0.0,0.2,0,894,38.14317673378076,0.80490201127409,-0.11476663193433877,-102.60136894929886
60,False,3.0,0.5,0.0,0.2,60,680,36.470588235294116,0.71145069134237,-0.17253938327710952,-117.32678062843448
60,False,3.0,0.5,0.0,0.2,70,407,36.60933660933661,0.7260135644784186,-0.160404418675409,-65.28459840089147
60,False,3.0,0.5,1.5,0.2,0,896,42.52232142857143,0.761711509546988,-0.12251710586031742,-109.77532685084441
60,False,3.0,0.5,1.5,0.2,60,682,41.05571847507331,0.6614805252177619,-0.17567571229622614,-119.81083578602622
60,False,3.0,0.5,1.5,0.2,70,407,40.78624078624078,0.6955302810453139,-0.1526635132522987,-62.13404989368558
60,False,3.0,0.5,1.5,0.45,0,1073,42.311276794035415,0.7474594699697852,-0.1328378469595338,-142.53500978757975
60,False,3.0,0.5,1.5,0.45,60,792,41.16161616161616,0.6655487057374959,-0.1760565488753388,-139.43678670926835
60,False,3.0,0.5,1.5,0.45,70,463,41.68466522678186,0.7254436860380078,-0.13705020420055636,-63.45424454485759
60,False,3.0,1.0,0.0,0.45,0,1058,41.02079395085066,0.7650685436460319,-0.11993581417854869,-126.89209140090452
60,False,3.0,1.0,0.0,0.45,60,756,39.682539682539684,0.6958840454053798,-0.15628627003880113,-118.15242014933365
60,False,3.0,1.0,0.0,0.45,70,434,42.3963133640553,0.7888750543160441,-0.09843479216202217,-42.72069979831762
60,False,3.0,1.0,0.0,0.2,0,887,42.390078917700116,0.807276097360843,-0.09482772494801975,-84.11219202889352
60,False,3.0,1.0,0.0,0.2,60,655,40.61068702290076,0.7190530274011663,-0.14055630758433466,-92.0643814677392
60,False,3.0,1.0,0.0,0.2,70,383,42.55874673629243,0.761484560373016,-0.11087918644712774,-42.466728409249924
60,False,3.0,1.0,1.5,0.2,0,887,46.11048478015783,0.7865709949445892,-0.09867998349521963,-87.5291453602598
60,False,3.0,1.0,1.5,0.2,60,655,44.274809160305345,0.6935424320946547,-0.14344536782041387,-93.95671592237107
60,False,3.0,1.0,1.5,0.2,70,383,46.47519582245431,0.7853531537002799,-0.09410761273951862,-36.04321567923563
60,False,3.0,1.0,1.5,0.45,0,1062,45.5743879472693,0.7518199003528573,-0.11738854250934667,-124.66663214492617
60,False,3.0,1.0,1.5,0.45,60,758,43.931398416886545,0.6763684653588272,-0.15388386056742975,-116.64396631011175
60,False,3.0,1.0,1.5,0.45,70,435,46.89655172413793,0.8006540881379332,-0.08614862828080366,-37.47465330214959
240,True,0.6,0.5,0.0,0.45,0,136,68.38235294117648,1.2341266704166638,0.07457271373961982,10.141889068588295
240,True,0.6,0.5,0.0,0.45,60,120,70.0,1.3388439317482206,0.10172614130333389,12.207136956400067
240,True,0.6,0.5,0.0,0.45,70,68,72.05882352941177,1.5166251147161358,0.14042356619218674,9.548802501068698
240,True,0.6,0.5,0.0,0.2,0,136,68.38235294117648,1.2341266704166638,0.07457271373961982,10.141889068588295
240,True,0.6,0.5,0.0,0.2,60,120,70.0,1.3388439317482206,0.10172614130333389,12.207136956400067
240,True,0.6,0.5,0.0,0.2,70,68,72.05882352941177,1.5166251147161358,0.14042356619218674,9.548802501068698
240,True,0.6,0.5,1.5,0.45,0,136,68.38235294117648,1.2341266704166638,0.07457271373961982,10.141889068588295
240,True,0.6,0.5,1.5,0.45,60,120,70.0,1.3388439317482206,0.10172614130333389,12.207136956400067
240,True,0.6,0.5,1.5,0.45,70,68,72.05882352941177,1.5166251147161358,0.14042356619218674,9.548802501068698
240,True,0.6,0.5,1.5,0.2,0,136,68.38235294117648,1.2341266704166638,0.07457271373961982,10.141889068588295
240,True,0.6,0.5,1.5,0.2,60,120,70.0,1.3388439317482206,0.10172614130333389,12.207136956400067
240,True,0.6,0.5,1.5,0.2,70,68,72.05882352941177,1.5166251147161358,0.14042356619218674,9.548802501068698
240,True,0.6,1.0,0.0,0.45,0,136,65.44117647058823,1.163017126888855,0.05234237790200473,7.118563394672643
240,True,0.6,1.0,0.0,0.45,60,121,66.94214876033058,1.2410103132240686,0.07402479728373998,8.957000471332538
240,True,0.6,1.0,0.0,0.45,70,68,70.58823529411765,1.493431227681658,0.1305725032337087,8.878930219892192
240,True,0.6,1.0,0.0,0.2,0,136,65.44117647058823,1.163017126888855,0.05234237790200473,7.118563394672643
240,True,0.6,1.0,0.0,0.2,60,121,66.94214876033058,1.2410103132240686,0.07402479728373998,8.957000471332538
240,True,0.6,1.0,0.0,0.2,70,68,70.58823529411765,1.493431227681658,0.1305725032337087,8.878930219892192
240,True,0.6,1.0,1.5,0.45,0,136,65.44117647058823,1.163017126888855,0.05234237790200473,7.118563394672643
240,True,0.6,1.0,1.5,0.45,60,121,66.94214876033058,1.2410103132240686,0.07402479728373998,8.957000471332538
240,True,0.6,1.0,1.5,0.45,70,68,70.58823529411765,1.493431227681658,0.1305725032337087,8.878930219892192
240,True,0.6,1.0,1.5,0.2,0,136,65.44117647058823,1.163017126888855,0.05234237790200473,7.118563394672643
240,True,0.6,1.0,1.5,0.2,60,121,66.94214876033058,1.2410103132240686,0.07402479728373998,8.957000471332538
240,True,0.6,1.0,1.5,0.2,70,68,70.58823529411765,1.493431227681658,0.1305725032337087,8.878930219892192
240,True,1.0,0.5,0.0,0.45,0,136,60.29411764705882,1.4402902048108575,0.17271009441819524,23.488572840874554
240,True,1.0,0.5,0.0,0.45,60,126,61.904761904761905,1.5474004486458595,0.20472827512121064,25.79576266527254
240,True,1.0,0.5,0.0,0.45,70,82,63.41463414634146,1.6848876712210117,0.23796667737938787,19.513267545109805
240,True,1.0,0.5,0.0,0.2,0,136,60.29411764705882,1.4402902048108575,0.17271009441819524,23.488572840874554
240,True,1.0,0.5,0.0,0.2,60,126,61.904761904761905,1.5474004486458595,0.20472827512121064,25.79576266527254
240,True,1.0,0.5,0.0,0.2,70,82,63.41463414634146,1.6848876712210117,0.23796667737938787,19.513267545109805
240,True,1.0,0.5,1.5,0.45,0,136,60.29411764705882,1.4402902048108575,0.17271009441819524,23.488572840874554
240,True,1.0,0.5,1.5,0.45,60,126,61.904761904761905,1.5474004486458595,0.20472827512121064,25.79576266527254
240,True,1.0,0.5,1.5,0.45,70,82,63.41463414634146,1.6848876712210117,0.23796667737938787,19.513267545109805
240,True,1.0,0.5,1.5,0.2,0,136,60.29411764705882,1.4402902048108575,0.17271009441819524,23.488572840874554
240,True,1.0,0.5,1.5,0.2,60,126,61.904761904761905,1.5474004486458595,0.20472827512121064,25.79576266527254
240,True,1.0,0.5,1.5,0.2,70,82,63.41463414634146,1.6848876712210117,0.23796667737938787,19.513267545109805
240,True,1.0,1.0,0.0,0.45,0,135,57.77777777777777,1.2935500809854141,0.1107326237160157,14.948904201662119
240,True,1.0,1.0,0.0,0.45,60,125,59.199999999999996,1.3649680901999948,0.13271627430726793,16.58953428840849
240,True,1.0,1.0,0.0,0.45,70,82,62.19512195121951,1.514877871801374,0.174163031463474,14.281368580004868
240,True,1.0,1.0,0.0,0.2,0,135,57.77777777777777,1.2935500809854141,0.1107326237160157,14.948904201662119
240,True,1.0,1.0,0.0,0.2,60,125,59.199999999999996,1.3649680901999948,0.13271627430726793,16.58953428840849
240,True,1.0,1.0,0.0,0.2,70,82,62.19512195121951,1.514877871801374,0.174163031463474,14.281368580004868
240,True,1.0,1.0,1.5,0.45,0,135,57.77777777777777,1.2935500809854141,0.1107326237160157,14.948904201662119
240,True,1.0,1.0,1.5,0.45,60,125,59.199999999999996,1.3649680901999948,0.13271627430726793,16.58953428840849
240,True,1.0,1.0,1.5,0.45,70,82,62.19512195121951,1.514877871801374,0.174163031463474,14.281368580004868
240,True,1.0,1.0,1.5,0.2,0,135,57.77777777777777,1.2935500809854141,0.1107326237160157,14.948904201662119
240,True,1.0,1.0,1.5,0.2,60,125,59.199999999999996,1.3649680901999948,0.13271627430726793,16.58953428840849
240,True,1.0,1.0,1.5,0.2,70,82,62.19512195121951,1.514877871801374,0.174163031463474,14.281368580004868
240,True,1.5,0.5,0.0,0.45,0,135,53.333333333333336,1.4170418773883413,0.18930382882280283,25.556016891078382
240,True,1.5,0.5,0.0,0.45,60,127,55.118110236220474,1.5240401786892364,0.22709826651416165,28.84147984729853
240,True,1.5,0.5,0.0,0.45,70,89,57.30337078651685,1.6641442374929356,0.27599770171510807,24.56379545264462
240,True,1.5,0.5,0.0,0.2,0,135,53.333333333333336,1.4170418773883413,0.18930382882280283,25.556016891078382
240,True,1.5,0.5,0.0,0.2,60,127,55.118110236220474,1.5240401786892364,0.22709826651416165,28.84147984729853
240,True,1.5,0.5,0.0,0.2,70,89,57.30337078651685,1.6641442374929356,0.27599770171510807,24.56379545264462
240,True,1.5,0.5,1.5,0.45,0,135,55.55555555555556,1.4456199362087314,0.17854753260653916,24.103916901882787
240,True,1.5,0.5,1.5,0.45,60,127,57.48031496062992,1.5420024505832897,0.20823208864885204,26.44547525840421
240,True,1.5,0.5,1.5,0.45,70,89,58.42696629213483,1.696885592466854,0.24479122240787451,21.786418794300833
240,True,1.5,0.5,1.5,0.2,0,135,55.55555555555556,1.4456199362087314,0.17854753260653916,24.103916901882787
240,True,1.5,0.5,1.5,0.2,60,127,57.48031496062992,1.5420024505832897,0.20823208864885204,26.44547525840421
240,True,1.5,0.5,1.5,0.2,70,89,58.42696629213483,1.696885592466854,0.24479122240787451,21.786418794300833
240,True,1.5,1.0,0.0,0.45,0,134,50.74626865671642,1.2092864725387984,0.09036403311910253,12.108780437959739
240,True,1.5,1.0,0.0,0.45,60,126,52.38095238095239,1.2975152784934625,0.12304261749962697,15.503369804952998
240,True,1.5,1.0,0.0,0.45,70,87,55.172413793103445,1.4536554354453821,0.179625426430365,15.627412099441754
240,True,1.5,1.0,0.0,0.2,0,134,50.74626865671642,1.2092864725387984,0.09036403311910253,12.108780437959739
240,True,1.5,1.0,0.0,0.2,60,126,52.38095238095239,1.2975152784934625,0.12304261749962697,15.503369804952998
240,True,1.5,1.0,0.0,0.2,70,87,55.172413793103445,1.4536554354453821,0.179625426430365,15.627412099441754
240,True,1.5,1.0,1.5,0.45,0,134,55.970149253731336,1.2821912951444647,0.10895163730041572,14.599519398255707
240,True,1.5,1.0,1.5,0.45,60,126,57.14285714285714,1.3905928980856208,0.1444675970963131,18.20291723413545
240,True,1.5,1.0,1.5,0.45,70,87,58.620689655172406,1.5325895113661636,0.1899078042153402,16.521978966734597
240,True,1.5,1.0,1.5,0.2,0,134,55.970149253731336,1.2821912951444647,0.10895163730041572,14.599519398255707
240,True,1.5,1.0,1.5,0.2,60,126,57.14285714285714,1.3905928980856208,0.1444675970963131,18.20291723413545
240,True,1.5,1.0,1.5,0.2,70,87,58.620689655172406,1.5325895113661636,0.1899078042153402,16.521978966734597
240,True,2.0,0.5,0.0,0.45,0,134,49.25373134328358,1.3718538670792089,0.1846175084767128,24.738746135879513
240,True,2.0,0.5,0.0,0.45,60,126,51.587301587301596,1.5068481034150458,0.23838316155622116,30.036278356083866
240,True,2.0,0.5,0.0,0.45,70,87,54.02298850574713,1.660360326088807,0.2969247125442396,25.832449991348845
240,True,2.0,0.5,0.0,0.2,0,134,49.25373134328358,1.3718538670792089,0.1846175084767128,24.738746135879513
240,True,2.0,0.5,0.0,0.2,60,126,51.587301587301596,1.5068481034150458,0.23838316155622116,30.036278356083866
240,True,2.0,0.5,0.0,0.2,70,87,54.02298850574713,1.660360326088807,0.2969247125442396,25.832449991348845
240,True,2.0,0.5,1.5,0.45,0,134,55.223880597014926,1.4317370100269102,0.17427596270150733,23.352979002001984
240,True,2.0,0.5,1.5,0.45,60,126,57.14285714285714,1.5698222196548361,0.22065763600921906,27.8028621371616
240,True,2.0,0.5,1.5,0.45,70,87,57.47126436781609,1.6942818662785295,0.24948298484129727,21.705019681192862
240,True,2.0,0.5,1.5,0.2,0,134,55.223880597014926,1.4317370100269102,0.17427596270150733,23.352979002001984
240,True,2.0,0.5,1.5,0.2,60,126,57.14285714285714,1.5698222196548361,0.22065763600921906,27.8028621371616
240,True,2.0,0.5,1.5,0.2,70,87,57.47126436781609,1.6942818662785295,0.24948298484129727,21.705019681192862
240,True,2.0,1.0,0.0,0.45,0,134,50.74626865671642,1.3209144191366555,0.13856185183629735,18.567288146063845
240,True,2.0,1.0,0.0,0.45,60,124,52.41935483870967,1.4055020302339514,0.16930576796777871,20.99391522800456
240,True,2.0,1.0,0.0,0.45,70,85,56.470588235294116,1.7018093148829454,0.2673185071883543,22.72207311101012
240,True,2.0,1.0,0.0,0.2,0,134,50.74626865671642,1.3209144191366555,0.13856185183629735,18.567288146063845
240,True,2.0,1.0,0.0,0.2,60,124,52.41935483870967,1.4055020302339514,0.16930576796777871,20.99391522800456
240,True,2.0,1.0,0.0,0.2,70,85,56.470588235294116,1.7018093148829454,0.2673185071883543,22.72207311101012
240,True,2.0,1.0,1.5,0.45,0,134,55.970149253731336,1.3517621138157678,0.1358123333353106,18.198852666931618
240,True,2.0,1.0,1.5,0.45,60,124,57.25806451612904,1.454371246885447,0.16953345366199882,21.022148254087853
240,True,2.0,1.0,1.5,0.45,70,85,60.0,1.7892650945363144,0.26882033960961965,22.84972886681767
240,True,2.0,1.0,1.5,0.2,0,134,55.970149253731336,1.3517621138157678,0.1358123333353106,18.198852666931618
240,True,2.0,1.0,1.5,0.2,60,124,57.25806451612904,1.454371246885447,0.16953345366199882,21.022148254087853
240,True,2.0,1.0,1.5,0.2,70,85,60.0,1.7892650945363144,0.26882033960961965,22.84972886681767
240,True,3.0,0.5,0.0,0.45,0,134,49.25373134328358,1.4341475440610154,0.21554498955568346,28.883028600461586
240,True,3.0,0.5,0.0,0.45,60,124,51.61290322580645,1.5725131905531415,0.2688766013834671,33.34069857154992
240,True,3.0,0.5,0.0,0.45,70,82,54.87804878048781,1.824324514926829,0.36134442709984615,29.630243022187386
240,True,3.0,0.5,0.0,0.2,0,134,49.25373134328358,1.4341475440610154,0.21554498955568346,28.883028600461586
240,True,3.0,0.5,0.0,0.2,60,124,51.61290322580645,1.5725131905531415,0.2688766013834671,33.34069857154992
240,True,3.0,0.5,0.0,0.2,70,82,54.87804878048781,1.824324514926829,0.36134442709984615,29.630243022187386
240,True,3.0,0.5,1.5,0.45,0,134,55.223880597014926,1.473984357200157,0.19132962483657304,25.638169728100788
240,True,3.0,0.5,1.5,0.45,60,124,57.25806451612904,1.6216484167561946,0.23946974070942958,29.69424784796927
240,True,3.0,0.5,1.5,0.45,70,82,57.3170731707317,1.939824611336781,0.33430943943428487,27.41337403361136
240,True,3.0,0.5,1.5,0.2,0,134,55.223880597014926,1.473984357200157,0.19132962483657304,25.638169728100788
240,True,3.0,0.5,1.5,0.2,60,124,57.25806451612904,1.6216484167561946,0.23946974070942958,29.69424784796927
240,True,3.0,0.5,1.5,0.2,70,82,57.3170731707317,1.939824611336781,0.33430943943428487,27.41337403361136
240,True,3.0,1.0,0.0,0.45,0,134,50.74626865671642,1.2734659275374565,0.11807492301424165,15.82203968390838
240,True,3.0,1.0,0.0,0.45,60,121,52.066115702479344,1.3206499171315051,0.13446815678027677,16.270646970413488
240,True,3.0,1.0,0.0,0.45,70,78,57.692307692307686,1.6899503298101448,0.2556234599923509,19.938629879403372
240,True,3.0,1.0,0.0,0.2,0,134,50.74626865671642,1.2734659275374565,0.11807492301424165,15.82203968390838
240,True,3.0,1.0,0.0,0.2,60,121,52.066115702479344,1.3206499171315051,0.13446815678027677,16.270646970413488
240,True,3.0,1.0,0.0,0.2,70,78,57.692307692307686,1.6899503298101448,0.2556234599923509,19.938629879403372
240,True,3.0,1.0,1.5,0.2,0,134,55.970149253731336,1.2509685247358036,0.09689679359824858,12.98417034216531
240,True,3.0,1.0,1.5,0.2,60,121,57.02479338842975,1.3136203350468003,0.11724870024303401,14.187092729407114
240,True,3.0,1.0,1.5,0.2,70,78,61.53846153846154,1.7790580806411695,0.25890343138044103,20.1944676476744
240,True,3.0,1.0,1.5,0.45,0,134,55.970149253731336,1.2509685247358036,0.09689679359824858,12.98417034216531
240,True,3.0,1.0,1.5,0.45,60,121,57.02479338842975,1.3136203350468003,0.11724870024303401,14.187092729407114
240,True,3.0,1.0,1.5,0.45,70,78,61.53846153846154,1.7790580806411695,0.25890343138044103,20.1944676476744
240,False,0.6,0.5,0.0,0.45,0,446,63.45291479820629,1.0014667082283741,0.0005355411295831416,0.23885134379408113
240,False,0.6,0.5,0.0,0.45,60,209,65.55023923444976,1.1171335512222014,0.03955466984524441,8.266925997656081
240,False,0.6,0.5,0.0,0.45,70,82,73.17073170731707,1.6443996555560043,0.16443658043871223,13.483799595974403
240,False,0.6,0.5,0.0,0.2,0,446,63.45291479820629,1.0014667082283741,0.0005355411295831416,0.23885134379408113
240,False,0.6,0.5,0.0,0.2,60,209,65.55023923444976,1.1171335512222014,0.03955466984524441,8.266925997656081
240,False,0.6,0.5,0.0,0.2,70,82,73.17073170731707,1.6443996555560043,0.16443658043871223,13.483799595974403
240,False,0.6,0.5,1.5,0.45,0,446,63.45291479820629,1.0014667082283741,0.0005355411295831416,0.23885134379408113
240,False,0.6,0.5,1.5,0.45,60,209,65.55023923444976,1.1171335512222014,0.03955466984524441,8.266925997656081
240,False,0.6,0.5,1.5,0.45,70,82,73.17073170731707,1.6443996555560043,0.16443658043871223,13.483799595974403
240,False,0.6,0.5,1.5,0.2,0,446,63.45291479820629,1.0014667082283741,0.0005355411295831416,0.23885134379408113
240,False,0.6,0.5,1.5,0.2,60,209,65.55023923444976,1.1171335512222014,0.03955466984524441,8.266925997656081
240,False,0.6,0.5,1.5,0.2,70,82,73.17073170731707,1.6443996555560043,0.16443658043871223,13.483799595974403
240,False,0.6,1.0,0.0,0.45,0,444,61.711711711711715,1.0086821283271732,0.00300599887962504,1.3346635025535178
240,False,0.6,1.0,0.0,0.45,60,215,65.58139534883722,1.1699240554451307,0.053434666628320124,11.488453325088827
240,False,0.6,1.0,0.0,0.45,70,82,71.95121951219512,1.6281589974788648,0.1559291215865798,12.786187970099542
240,False,0.6,1.0,0.0,0.2,0,444,61.711711711711715,1.0086821283271732,0.00300599887962504,1.3346635025535178
240,False,0.6,1.0,0.0,0.2,60,215,65.58139534883722,1.1699240554451307,0.053434666628320124,11.488453325088827
240,False,0.6,1.0,0.0,0.2,70,82,71.95121951219512,1.6281589974788648,0.1559291215865798,12.786187970099542
240,False,0.6,1.0,1.5,0.45,0,444,61.711711711711715,1.0086821283271732,0.00300599887962504,1.3346635025535178
240,False,0.6,1.0,1.5,0.45,60,215,65.58139534883722,1.1699240554451307,0.053434666628320124,11.488453325088827
240,False,0.6,1.0,1.5,0.45,70,82,71.95121951219512,1.6281589974788648,0.1559291215865798,12.786187970099542
240,False,0.6,1.0,1.5,0.2,0,444,61.711711711711715,1.0086821283271732,0.00300599887962504,1.3346635025535178
240,False,0.6,1.0,1.5,0.2,60,215,65.58139534883722,1.1699240554451307,0.053434666628320124,11.488453325088827
240,False,0.6,1.0,1.5,0.2,70,82,71.95121951219512,1.6281589974788648,0.1559291215865798,12.786187970099542
240,False,1.0,0.5,0.0,0.45,0,446,55.15695067264574,1.1812288999534275,0.07877523028677025,35.13375270789953
240,False,1.0,0.5,0.0,0.45,60,253,59.683794466403164,1.4133469740133764,0.16234415079521364,41.07307015118905
240,False,1.0,0.5,0.0,0.45,70,105,64.76190476190476,1.8337640687046604,0.27058719747275434,28.411655734639208
240,False,1.0,0.5,0.0,0.2,0,446,55.15695067264574,1.1812288999534275,0.07877523028677025,35.13375270789953
240,False,1.0,0.5,0.0,0.2,60,253,59.683794466403164,1.4133469740133764,0.16234415079521364,41.07307015118905
240,False,1.0,0.5,0.0,0.2,70,105,64.76190476190476,1.8337640687046604,0.27058719747275434,28.411655734639208
240,False,1.0,0.5,1.5,0.45,0,446,55.15695067264574,1.1812288999534275,0.07877523028677025,35.13375270789953
240,False,1.0,0.5,1.5,0.45,60,253,59.683794466403164,1.4133469740133764,0.16234415079521364,41.07307015118905
240,False,1.0,0.5,1.5,0.45,70,105,64.76190476190476,1.8337640687046604,0.27058719747275434,28.411655734639208
240,False,1.0,0.5,1.5,0.2,0,446,55.15695067264574,1.1812288999534275,0.07877523028677025,35.13375270789953
240,False,1.0,0.5,1.5,0.2,60,253,59.683794466403164,1.4133469740133764,0.16234415079521364,41.07307015118905
240,False,1.0,0.5,1.5,0.2,70,105,64.76190476190476,1.8337640687046604,0.27058719747275434,28.411655734639208
240,False,1.0,1.0,0.0,0.45,0,442,53.619909502262445,1.1461439643321545,0.05794000249027349,25.609481100700883
240,False,1.0,1.0,0.0,0.45,60,255,56.86274509803921,1.2669840641804404,0.10107254864422181,25.773499904276562
240,False,1.0,1.0,0.0,0.45,70,106,61.32075471698113,1.5841971663046817,0.18754912214296904,19.88020694715472
240,False,1.0,1.0,0.0,0.2,0,442,53.619909502262445,1.1461439643321545,0.05794000249027349,25.609481100700883
240,False,1.0,1.0,0.0,0.2,60,255,56.86274509803921,1.2669840641804404,0.10107254864422181,25.773499904276562
240,False,1.0,1.0,0.0,0.2,70,106,61.32075471698113,1.5841971663046817,0.18754912214296904,19.88020694715472
240,False,1.0,1.0,1.5,0.45,0,442,53.619909502262445,1.1461439643321545,0.05794000249027349,25.609481100700883
240,False,1.0,1.0,1.5,0.45,60,255,56.86274509803921,1.2669840641804404,0.10107254864422181,25.773499904276562
240,False,1.0,1.0,1.5,0.45,70,106,61.32075471698113,1.5841971663046817,0.18754912214296904,19.88020694715472
240,False,1.0,1.0,1.5,0.2,0,442,53.619909502262445,1.1461439643321545,0.05794000249027349,25.609481100700883
240,False,1.0,1.0,1.5,0.2,60,255,56.86274509803921,1.2669840641804404,0.10107254864422181,25.773499904276562
240,False,1.0,1.0,1.5,0.2,70,106,61.32075471698113,1.5841971663046817,0.18754912214296904,19.88020694715472
240,False,1.5,0.5,0.0,0.45,0,443,48.306997742663654,1.233589437326599,0.11307553665937543,50.092462740103315
240,False,1.5,0.5,0.0,0.45,60,265,51.320754716981135,1.365672899909491,0.16989401162439438,45.02191308046451
240,False,1.5,0.5,0.0,0.45,70,125,56.00000000000001,1.742118129467164,0.29779693908143146,37.22461738517893
240,False,1.5,0.5,0.0,0.2,0,443,48.306997742663654,1.233589437326599,0.11307553665937543,50.092462740103315
240,False,1.5,0.5,0.0,0.2,60,265,51.320754716981135,1.365672899909491,0.16989401162439438,45.02191308046451
240,False,1.5,0.5,0.0,0.2,70,125,56.00000000000001,1.742118129467164,0.29779693908143146,37.22461738517893
240,False,1.5,0.5,1.5,0.45,0,444,52.47747747747747,1.2186331050988932,0.09649491640391854,42.84374288333983
240,False,1.5,0.5,1.5,0.45,60,265,55.471698113207545,1.3835379810627102,0.15751159702471895,41.740573211550526
240,False,1.5,0.5,1.5,0.45,70,125,59.199999999999996,1.7889850014397801,0.26621644830843066,33.27705603855383
240,False,1.5,0.5,1.5,0.2,0,444,52.47747747747747,1.2186331050988932,0.09649491640391854,42.84374288333983
240,False,1.5,0.5,1.5,0.2,60,265,55.471698113207545,1.3835379810627102,0.15751159702471895,41.740573211550526
240,False,1.5,0.5,1.5,0.2,70,125,59.199999999999996,1.7889850014397801,0.26621644830843066,33.27705603855383
240,False,1.5,1.0,0.0,0.45,0,437,49.4279176201373,1.1518187608800972,0.06451436300498913,28.192776633180248
240,False,1.5,1.0,0.0,0.45,60,261,52.10727969348659,1.3218224202061417,0.13161211520209445,34.35076206774665
240,False,1.5,1.0,0.0,0.45,70,120,55.833333333333336,1.6415427860088527,0.2304581817956655,27.654981815479857
240,False,1.5,1.0,0.0,0.2,0,437,49.4279176201373,1.1518187608800972,0.06451436300498913,28.192776633180248
240,False,1.5,1.0,0.0,0.2,60,261,52.10727969348659,1.3218224202061417,0.13161211520209445,34.35076206774665
240,False,1.5,1.0,0.0,0.2,70,120,55.833333333333336,1.6415427860088527,0.2304581817956655,27.654981815479857
240,False,1.5,1.0,1.5,0.45,0,440,52.95454545454545,1.1556554549218758,0.06201344296537368,27.285914904764418
240,False,1.5,1.0,1.5,0.45,60,263,55.51330798479087,1.3199183844502766,0.12303751684147228,32.35886692930721
240,False,1.5,1.0,1.5,0.45,70,121,58.67768595041323,1.597853206759949,0.1999798455585277,24.197561312581854
240,False,1.5,1.0,1.5,0.2,0,440,52.95454545454545,1.1556554549218758,0.06201344296537368,27.285914904764418
240,False,1.5,1.0,1.5,0.2,60,263,55.51330798479087,1.3199183844502766,0.12303751684147228,32.35886692930721
240,False,1.5,1.0,1.5,0.2,70,121,58.67768595041323,1.597853206759949,0.1999798455585277,24.197561312581854
240,False,2.0,0.5,0.0,0.45,0,440,45.45454545454545,1.182020167690795,0.09337810986824549,41.08636834202802
240,False,2.0,0.5,0.0,0.45,60,262,48.854961832061065,1.3766011367245354,0.1844908681468574,48.336607454476635
240,False,2.0,0.5,0.0,0.45,70,120,52.5,1.7365608307719504,0.32094202481637085,38.5130429779645
240,False,2.0,0.5,0.0,0.2,0,440,45.45454545454545,1.182020167690795,0.09337810986824549,41.08636834202802
240,False,2.0,0.5,0.0,0.2,60,262,48.854961832061065,1.3766011367245354,0.1844908681468574,48.336607454476635
240,False,2.0,0.5,0.0,0.2,70,120,52.5,1.7365608307719504,0.32094202481637085,38.5130429779645
240,False,2.0,0.5,1.5,0.45,0,443,52.144469525959366,1.1956075646240327,0.08670571592899996,38.41063215654698
240,False,2.0,0.5,1.5,0.45,60,263,55.13307984790875,1.4427668061298917,0.18321850589360875,48.186467050019104
240,False,2.0,0.5,1.5,0.45,70,120,58.333333333333336,1.7854017213942894,0.2757283628757906,33.08740354509487
240,False,2.0,0.5,1.5,0.2,0,443,52.144469525959366,1.1956075646240327,0.08670571592899996,38.41063215654698
240,False,2.0,0.5,1.5,0.2,60,263,55.13307984790875,1.4427668061298917,0.18321850589360875,48.186467050019104
240,False,2.0,0.5,1.5,0.2,70,120,58.333333333333336,1.7854017213942894,0.2757283628757906,33.08740354509487
240,False,2.0,1.0,0.0,0.45,0,435,48.50574712643678,1.13658254324144,0.058831741297627714,25.591807464468054
240,False,2.0,1.0,0.0,0.45,60,254,52.362204724409445,1.3529501115055425,0.1436351532185244,36.4833289175052
240,False,2.0,1.0,0.0,0.45,70,113,55.75221238938053,1.7743625110465495,0.280715333306934,31.720832663683538
240,False,2.0,1.0,0.0,0.2,0,435,48.50574712643678,1.13658254324144,0.058831741297627714,25.591807464468054
240,False,2.0,1.0,0.0,0.2,60,254,52.362204724409445,1.3529501115055425,0.1436351532185244,36.4833289175052
240,False,2.0,1.0,0.0,0.2,70,113,55.75221238938053,1.7743625110465495,0.280715333306934,31.720832663683538
240,False,2.0,1.0,1.5,0.45,0,439,53.075170842824605,1.148041000089188,0.058771549914393754,25.80071041241886
240,False,2.0,1.0,1.5,0.45,60,257,56.03112840466926,1.3301413150548818,0.1255843838696311,32.275186654495194
240,False,2.0,1.0,1.5,0.45,70,114,58.77192982456141,1.7557099573692503,0.2540968107228906,28.967036422409528
240,False,2.0,1.0,1.5,0.2,0,439,53.075170842824605,1.148041000089188,0.058771549914393754,25.80071041241886
240,False,2.0,1.0,1.5,0.2,60,257,56.03112840466926,1.3301413150548818,0.1255843838696311,32.275186654495194
240,False,2.0,1.0,1.5,0.2,70,114,58.77192982456141,1.7557099573692503,0.2540968107228906,28.967036422409528
240,False,3.0,0.5,0.0,0.45,0,437,44.62242562929062,1.1661720591089408,0.08645309841627583,37.78000400791254
