retr_frac,sl_atr_buffer,tp_r,tp1_frac,breakeven_after_tp1,entry_expiry,min_score,n,wr,pf,exp,total_r
0.5,0.8,2.0,0.0,False,6,75,60,33.33333333333333,0.8370658178692989,-0.10256195218149562,-6.153717130889738
0.5,0.8,2.0,0.0,False,10,0,208,37.019230769230774,0.8857128956427498,-0.07280589624473421,-15.143626418904717
0.5,0.8,2.0,0.0,False,10,55,204,37.745098039215684,0.9161748768153277,-0.052637018339170796,-10.737951741190843
0.5,0.8,2.0,0.0,False,10,60,199,37.68844221105528,0.9206100523678651,-0.049790521942010384,-9.908313866460066
0.5,0.8,2.0,0.0,False,10,65,179,37.43016759776536,0.9339911910354693,-0.04120572506325397,-7.375824786322461
0.5,0.8,2.0,0.0,False,10,70,132,41.66666666666667,1.1167319216093148,0.06744660096644338,8.902951327570525
0.5,0.8,2.0,0.0,False,10,75,71,29.577464788732392,0.6767397283283965,-0.22069284371289202,-15.669191903615333
0.5,0.8,2.5,0.0,False,6,0,213,33.33333333333333,0.7749328073893136,-0.15397565837540364,-32.79681523396098
0.5,0.8,2.5,0.0,False,6,55,210,33.80952380952381,0.7929581274271021,-0.14040163470030967,-29.48434328706503
0.5,0.8,2.5,0.0,False,6,60,207,34.29951690821256,0.8117620516871941,-0.12650031793599228,-26.185565812750404
0.5,0.8,2.5,0.0,False,6,65,192,35.9375,0.8965022818539484,-0.06716265826741459,-12.895230387343602
0.5,0.8,2.5,0.0,False,6,70,150,39.33333333333333,1.061771421200765,0.03675655630435417,5.513483445653126
0.5,0.8,2.5,0.0,False,6,75,88,35.22727272727273,0.9818419368961002,-0.011338238674207479,-0.9977650033302581
0.5,0.8,2.5,0.0,False,10,0,236,33.05084745762712,0.754079706793851,-0.169687974020623,-40.046361868867024
0.5,0.8,2.5,0.0,False,10,55,233,33.47639484978541,0.7697373381258196,-0.15765617992262268,-36.733889921971084
0.5,0.8,2.5,0.0,False,10,60,229,34.06113537117904,0.7916996494745104,-0.14108473241421007,-32.30840372285411
0.5,0.8,2.5,0.0,False,10,65,212,34.90566037735849,0.8483420099175585,-0.10057247121957003,-21.321363898548846
0.5,0.8,2.5,0.0,False,10,70,168,38.095238095238095,0.9931601380830754,-0.004195216429135081,-0.7047963600946936
0.5,0.8,2.5,0.0,False,10,75,101,31.683168316831683,0.8162229969020139,-0.12292120321154691,-12.415041524366238
0.5,0.8,2.5,0.5,True,6,0,216,47.68518518518518,0.7340483533611373,-0.14446590169307616,-31.204634765704448
0.5,0.8,2.5,0.5,True,6,55,213,47.417840375586856,0.7339385192967642,-0.1452166258832294,-30.93114131312786
0.5,0.8,2.5,0.5,True,6,60,210,47.61904761904761,0.7443747148604329,-0.13879288985308727,-29.146506869148325
0.5,0.8,2.5,0.5,True,6,65,195,49.23076923076923,0.8183626068637202,-0.09475627730514063,-18.477474074502425
0.5,0.8,2.5,0.5,True,6,70,153,53.59477124183007,0.9903225465856019,-0.004474020575391124,-0.684525148034842
0.5,0.8,2.5,0.5,True,6,75,90,48.888888888888886,0.8814500160115115,-0.059385762665056706,-5.344718639855103
0.5,0.8,2.5,0.5,True,10,0,239,47.69874476987448,0.7252980822887237,-0.15064379079031293,-36.00386599888479
0.5,0.8,2.5,0.5,True,10,55,236,47.45762711864407,0.7251273956975065,-0.15139988367079746,-35.7303725463082
0.5,0.8,2.5,0.5,True,10,60,232,47.41379310344828,0.7310865582519286,-0.1480805102754228,-34.35467838389809
0.5,0.8,2.5,0.5,True,10,65,215,48.372093023255815,0.7780071377171466,-0.11921385408919519,-25.630978629176965
0.5,0.8,2.5,0.5,True,10,70,171,52.63157894736842,0.9315542325433595,-0.03292500583188286,-5.630175997251969
0.5,0.8,2.5,0.5,True,10,75,103,45.63106796116505,0.7263240875839968,-0.15016308185600857,-15.466797431168883
0.5,0.8,2.5,0.5,False,6,0,213,35.68075117370892,0.7682371476831584,-0.12847174907397316,-27.364482552756282
0.5,0.8,2.5,0.5,False,6,55,210,36.19047619047619,0.776613564402796,-0.12424280523895094,-26.090989100179698
0.5,0.8,2.5,0.5,False,6,60,207,36.71497584541063,0.7921076948281535,-0.11500654423285099,-23.806354656200156
0.5,0.8,2.5,0.5,False,6,65,192,38.54166666666667,0.8738279166218529,-0.06705464106087576,-12.874491083688145
0.5,0.8,2.5,0.5,False,6,70,150,42.66666666666667,1.0743730974470698,0.035090076321236445,5.263511448185467
0.5,0.8,2.5,0.5,False,6,75,88,38.63636363636363,0.9464111444648635,-0.02716374694778406,-2.390409731404997
0.5,0.8,2.5,0.5,False,10,0,236,35.59322033898305,0.7508863901134523,-0.1393605090349654,-32.889080132251834
0.5,0.8,2.5,0.5,False,10,55,233,36.05150214592275,0.7581999053494642,-0.13568921321749033,-31.615586679675246
0.5,0.8,2.5,0.5,False,10,60,229,36.681222707423586,0.7722902282228106,-0.12764216167865133,-29.230055024411154
0.5,0.8,2.5,0.5,False,10,65,212,37.735849056603776,0.8239971273525722,-0.09621188838719857,-20.396920338086098
0.5,0.8,2.5,0.5,False,10,70,168,41.66666666666667,0.9993803984559443,-0.00030395298068491047,-0.051064100755064956
0.5,0.8,2.5,0.5,False,10,75,101,35.64356435643564,0.779249888476987,-0.12258824972715039,-12.38141322244219
0.5,0.8,3.0,0.0,False,6,0,213,32.3943661971831,0.7815500875988628,-0.14953130706227127,-31.85016840426378
0.5,0.8,3.0,0.0,False,6,55,211,32.70142180094787,0.7937231787413963,-0.14035102418005616,-29.61406610199185
0.5,0.8,3.0,0.0,False,6,60,209,33.014354066985646,0.8060048963231773,-0.131227083471325,-27.426460445506926
0.5,0.8,3.0,0.0,False,6,65,196,34.183673469387756,0.87286511141901,-0.08376977072531655,-16.418875062162044
0.5,0.8,3.0,0.0,False,6,70,169,36.09467455621302,0.9805307910234036,-0.012207965178196832,-2.0631461151152646
0.5,0.8,3.0,0.0,False,6,75,99,36.36363636363637,0.9689643197045266,-0.018615151405302784,-1.8428999891249758
0.5,0.8,3.0,0.0,False,10,0,236,32.20338983050847,0.7661497068854721,-0.1614394705049569,-38.09971503916983
0.5,0.8,3.0,0.0,False,10,55,234,32.47863247863248,0.7768113321128842,-0.1532633022944355,-35.863612736897906
0.5,0.8,3.0,0.0,False,10,60,231,32.900432900432904,0.7931711595939865,-0.1409060534874919,-32.54929835561063
0.5,0.8,3.0,0.0,False,10,65,215,33.48837209302326,0.842310039321145,-0.10561715035965089,-22.70768732732494
0.5,0.8,3.0,0.0,False,10,70,188,35.1063829787234,0.9306109759560113,-0.04460863764873927,-8.386423877962983
0.5,0.8,3.0,0.0,False,10,75,113,32.743362831858406,0.8029218495471458,-0.1275606141214372,-14.414349395722404
0.5,0.8,3.0,0.5,True,6,0,216,47.68518518518518,0.725982510711037,-0.14884729675525252,-32.151016099134544
0.5,0.8,3.0,0.5,True,6,55,214,47.19626168224299,0.7191397372921079,-0.1539901508933737,-32.95389229118197
0.5,0.8,3.0,0.5,True,6,60,212,47.64150943396226,0.7328025331514212,-0.14512399355989178,-30.766286634697057
0.5,0.8,3.0,0.5,True,6,65,199,48.24120603015075,0.7750028425826264,-0.12007109001230237,-23.89414691244817
0.5,0.8,3.0,0.5,True,6,70,172,51.162790697674424,0.8914830042019474,-0.05372311296114003,-9.240375429316085
0.5,0.8,3.0,0.5,True,6,75,101,51.48514851485149,0.8957942559160612,-0.04984142154218111,-5.033983575760292
0.5,0.8,3.0,0.5,True,10,0,239,47.69874476987448,0.7218922866908963,-0.15251149511428824,-36.45024733231489
0.5,0.8,3.0,0.5,True,10,55,237,47.257383966244724,0.7157665103743477,-0.15718617520827988,-37.25312352436233
0.5,0.8,3.0,0.5,True,10,60,234,47.43589743589743,0.7247430470132351,-0.15160024850190945,-35.47445814944681
0.5,0.8,3.0,0.5,True,10,65,218,47.706422018348626,0.7524206695673082,-0.13490977165633194,-29.410330221080365
0.5,0.8,3.0,0.5,True,10,70,191,50.26178010471204,0.8487313958506096,-0.07743991746404763,-14.791024235633097
0.5,0.8,3.0,0.5,True,10,75,115,47.82608695652174,0.7321501833340633,-0.14182813263161323,-16.310235252635522
0.5,0.8,3.0,0.5,False,6,0,213,35.68075117370892,0.772245949402035,-0.12624957341740692,-26.891159137907675
0.5,0.8,3.0,0.5,False,6,55,211,36.018957345971565,0.7735373975741429,-0.1265120157817778,-26.694035329955113
0.5,0.8,3.0,0.5,False,6,60,209,36.36363636363637,0.7881648386344244,-0.11725564437067079,-24.506429673470194
0.5,0.8,3.0,0.5,False,6,65,196,37.755102040816325,0.841596573381287,-0.08607887333344486,-16.87145917335519
0.5,0.8,3.0,0.5,False,6,70,169,40.23668639053255,0.9652690686528498,-0.017542228136666536,-2.9646365550966447
0.5,0.8,3.0,0.5,False,6,75,99,41.41414141414141,0.9862384845448785,-0.006661905912848594,-0.6595286853720108
0.5,0.8,3.0,0.5,False,10,0,236,35.59322033898305,0.758258688410791,-0.13523625727713234,-31.915756717403234
0.5,0.8,3.0,0.5,False,10,55,234,35.8974358974359,0.759392526721583,-0.13554971328825072,-31.71863290945067
0.5,0.8,3.0,0.5,False,10,60,231,36.36363636363637,0.7728083685390926,-0.12740316035359822,-29.43013004168119
0.5,0.8,3.0,0.5,False,10,65,215,37.2093023255814,0.809125505364996,-0.10584449851958512,-22.7565671817108
0.5,0.8,3.0,0.5,False,10,70,188,39.361702127659576,0.9094444308642223,-0.04725643649540993,-8.884210061137066
0.5,0.8,3.0,0.5,False,10,75,113,38.05309734513274,0.8050780889278626,-0.1044664164776164,-11.804705061970653
0.5,1.1,2.0,0.0,False,6,0,194,38.144329896907216,0.8783012246087333,-0.07374004610008755,-14.305568943416986
0.5,1.1,2.0,0.0,False,6,55,190,38.94736842105263,0.9122869855622782,-0.05224459552430628,-9.926473149618193
0.5,1.1,2.0,0.0,False,6,60,181,39.77900552486188,0.9479331471145689,-0.0305971808453924,-5.538089733016024
0.5,1.1,2.0,0.0,False,6,65,162,40.74074074074074,0.9997539934803816,-0.00014001352826629204,-0.02268219157913931
0.5,1.1,2.0,0.0,False,6,70,115,46.08695652173913,1.2641276879994034,0.13379542256254587,15.386473594692774
0.5,1.1,2.0,0.0,False,6,75,58,31.03448275862069,0.7252047441661069,-0.17061564692083422,-9.895707521408385
0.5,1.1,2.0,0.0,False,10,0,216,37.96296296296296,0.8550710616833882,-0.08824391044662923,-19.060684656471913
0.5,1.1,2.0,0.0,False,10,55,211,38.388625592417064,0.8784696157062011,-0.07322830929570079,-15.451173261392867
0.5,1.1,2.0,0.0,False,10,60,202,39.10891089108911,0.908065535627498,-0.05476628636034996,-11.062789844790693
0.5,1.1,2.0,0.0,False,10,65,181,39.77900552486188,0.9557700690748666,-0.025677330059885005,-4.647596740839186
0.5,1.1,2.0,0.0,False,10,70,130,43.07692307692308,1.1077869371435158,0.05807614221840058,7.549898488392075
0.5,1.1,2.0,0.0,False,10,75,70,28.57142857142857,0.624845002875966,-0.24987193975213898,-17.49103578264973
0.5,1.1,2.0,0.5,True,6,0,197,48.223350253807105,0.8238819079585148,-0.09151975761916532,-18.02939225097557
0.5,1.1,2.0,0.5,True,6,55,193,48.18652849740933,0.8334867502431436,-0.08645155393955913,-16.68514991033491
0.5,1.1,2.0,0.5,True,6,60,184,48.369565217391305,0.854372364659406,-0.07484481028750808,-13.771445092901487
0.5,1.1,2.0,0.5,True,6,65,165,49.696969696969695,0.898323361069427,-0.050187235577773964,-8.280893870332704
0.5,1.1,2.0,0.5,True,6,70,117,52.991452991452995,1.067160262726505,0.0302645031871702,3.5409468728989135
0.5,1.1,2.0,0.5,True,6,75,60,41.66666666666667,0.6267818673352713,-0.20314368017776635,-12.18862081066598
0.5,1.1,2.0,0.5,True,10,0,219,47.48858447488584,0.7962581034012547,-0.1072488129348906,-23.48749003274104
0.5,1.1,2.0,0.5,True,10,55,214,47.19626168224299,0.8005204110268749,-0.10543773890093143,-22.563676124799326
0.5,1.1,2.0,0.5,True,10,60,205,47.3170731707317,0.8171682773002943,-0.09585351857251662,-19.649971307365906
0.5,1.1,2.0,0.5,True,10,65,184,48.369565217391305,0.8552445650999834,-0.07336979997453517,-13.500043195314472
0.5,1.1,2.0,0.5,True,10,70,132,50.0,0.9386995335841702,-0.02946865916002657,-3.8898630091235074
0.5,1.1,2.0,0.5,True,10,75,72,38.88888888888889,0.5406217847857171,-0.2693205117053757,-19.39107684278705
0.5,1.1,2.0,0.5,False,6,0,194,41.23711340206185,0.8538727045127316,-0.0769885927999127,-14.935787003183064
0.5,1.1,2.0,0.5,False,6,55,190,42.10526315789473,0.8739162976836993,-0.06627128769759164,-12.591544662542411
0.5,1.1,2.0,0.5,False,6,60,181,42.5414364640884,0.8994523918740585,-0.05229745968689907,-9.465840203328732
0.5,1.1,2.0,0.5,False,6,65,162,43.82716049382716,0.9570878170010768,-0.021452401115802162,-3.4752889807599505
0.5,1.1,2.0,0.5,False,6,70,115,48.69565217391305,1.1839225599204968,0.08316858026204633,9.564386730135329
0.5,1.1,2.0,0.5,False,6,75,58,36.206896551724135,0.6878434753210702,-0.17113073457574898,-9.92558260539344
0.5,1.1,2.0,0.5,False,10,0,216,40.74074074074074,0.8284890597849538,-0.09144523506363417,-19.75217077374498
0.5,1.1,2.0,0.5,False,10,55,211,41.23222748815166,0.8381520596589725,-0.08653987778634097,-18.259914212917945
0.5,1.1,2.0,0.5,False,10,60,202,41.584158415841586,0.8586878623373815,-0.0749218304638825,-15.134209753704265
0.5,1.1,2.0,0.5,False,10,65,181,42.5414364640884,0.9071159327745763,-0.04764746548586072,-8.62419125294079
0.5,1.1,2.0,0.5,False,10,70,130,45.38461538461539,1.0351042578052818,0.016952491545491048,2.2038239009138363
0.5,1.1,2.0,0.5,False,10,75,70,32.857142857142854,0.5879313890429817,-0.24368273692447973,-17.05779158471358
0.5,1.1,2.5,0.0,False,6,0,211,33.649289099526065,0.7306483825493757,-0.17436291002860052,-36.79057401603471
0.5,1.1,2.5,0.0,False,6,55,208,34.13461538461539,0.7486305868185372,-0.1611042258944302,-33.50967898604148
0.5,1.1,2.5,0.0,False,6,60,206,34.46601941747573,0.756401343565225,-0.1560201819081898,-32.1401574730871
0.5,1.1,2.5,0.0,False,6,65,190,36.31578947368421,0.8409799006254169,-0.09823761511530958,-18.66514687190882
0.5,1.1,2.5,0.0,False,6,70,148,39.189189189189186,0.9823508452971292,-0.009971417351694753,-1.4757697680508235
0.5,1.1,2.5,0.0,False,6,75,87,34.48275862068966,0.9032907685057092,-0.05650527849214098,-4.9159592288162655
0.5,1.1,2.5,0.0,False,10,0,234,34.18803418803419,0.7461508008398043,-0.1633290138862584,-38.218989249384464
0.5,1.1,2.5,0.0,False,10,55,231,34.63203463203463,0.762772834346793,-0.15124716112290582,-34.938094219391246
0.5,1.1,2.5,0.0,False,10,60,228,34.64912280701755,0.7646579296011735,-0.15060595221559916,-34.33815710515661
0.5,1.1,2.5,0.0,False,10,65,210,35.714285714285715,0.8257873178066136,-0.10896116530252017,-22.881844713529237
0.5,1.1,2.5,0.0,False,10,70,166,38.55421686746988,0.9632289728029748,-0.021132448734746342,-3.5079864899678928
0.5,1.1,2.5,0.0,False,10,75,99,32.323232323232325,0.8183723991408535,-0.11081942502257044,-10.971123077234473
0.5,1.1,2.5,0.5,True,6,0,214,46.728971962616825,0.7238650243033748,-0.14848631600636136,-31.776071625361332
0.5,1.1,2.5,0.5,True,6,55,211,46.44549763033176,0.7234322286516262,-0.14943142203093004,-31.53003004852624
0.5,1.1,2.5,0.5,True,6,60,209,46.889952153110045,0.7322283781189537,-0.14430865328024808,-30.16050853557185
0.5,1.1,2.5,0.5,True,6,65,193,48.18652849740933,0.797236367784482,-0.10541066039878041,-20.34425745696462
0.5,1.1,2.5,0.5,True,6,70,151,50.993377483443716,0.9292538663934968,-0.03362005592721575,-5.076628445009579
0.5,1.1,2.5,0.5,True,6,75,89,48.31460674157304,0.8687952234644526,-0.06358418360472742,-5.658992340820741
0.5,1.1,2.5,0.5,True,10,0,237,46.41350210970464,0.7257971846072099,-0.14807413380793538,-35.09356971248069
0.5,1.1,2.5,0.5,True,10,55,234,46.15384615384615,0.7254246977111543,-0.14892106040874184,-34.84752813564559
0.5,1.1,2.5,0.5,True,10,60,231,46.320346320346324,0.7299892552560229,-0.14674647210125605,-33.898435055390145
0.5,1.1,2.5,0.5,True,10,65,213,46.948356807511736,0.7712449782085886,-0.12162061067749654,-25.905190074306763
0.5,1.1,2.5,0.5,True,10,70,169,49.70414201183432,0.8975176903223291,-0.05001822451271222,-8.453079942648365
0.5,1.1,2.5,0.5,True,10,75,101,45.54455445544555,0.7759423774364193,-0.11456716792196714,-11.57128396011868
0.5,1.1,2.5,0.5,False,6,0,211,37.91469194312796,0.7340108636143724,-0.14523231337429854,-30.64401812197699
0.5,1.1,2.5,0.5,False,6,55,208,38.46153846153847,0.7420364348287459,-0.14133642569779756,-29.397976545141894
0.5,1.1,2.5,0.5,False,6,60,206,38.83495145631068,0.7510622350260467,-0.1360604613212986,-28.02845503218751
0.5,1.1,2.5,0.5,False,6,65,190,40.526315789473685,0.8252265369211156,-0.09210633848315804,-17.500204311800026
0.5,1.1,2.5,0.5,False,6,70,148,43.91891891891892,0.9693518851601505,-0.014770066299451866,-2.185969812318876
0.5,1.1,2.5,0.5,False,6,75,87,40.229885057471265,0.9029293989169179,-0.0474071208621372,-4.124419515005936
0.5,1.1,2.5,0.5,False,10,0,234,38.034188034188034,0.7400193972681443,-0.14239231708501185,-33.31980219789277
0.5,1.1,2.5,0.5,False,10,55,231,38.52813852813853,0.7472847581250452,-0.13884744857600734,-32.073760621057694
0.5,1.1,2.5,0.5,False,10,60,228,38.59649122807017,0.7486502758853208,-0.13840449512244266,-31.556224887916926
0.5,1.1,2.5,0.5,False,10,65,210,39.523809523809526,0.7966945995592964,-0.10948042798257732,-22.990889876341235
0.5,1.1,2.5,0.5,False,10,70,166,42.77108433734939,0.9330997633919705,-0.03308538709130564,-5.492174257156735
0.5,1.1,2.5,0.5,False,10,75,99,37.37373737373738,0.8047605906449555,-0.10067135435861559,-9.966464081502943
0.5,1.1,3.0,0.0,False,6,0,211,33.175355450236964,0.7463202954042771,-0.16559936568677938,-34.94146615991045
0.5,1.1,3.0,0.0,False,6,55,209,33.49282296650718,0.7584968638083698,-0.1566041808805292,-32.7302738040306
0.5,1.1,3.0,0.0,False,6,60,207,33.81642512077295,0.7708270610365249,-0.14764430128556358,-30.562370366111658
0.5,1.1,3.0,0.0,False,6,65,195,34.87179487179487,0.8196804445427085,-0.1147422825805176,-22.37474510320093
0.5,1.1,3.0,0.0,False,6,70,158,37.9746835443038,0.9657723530907545,-0.02005180647829187,-3.1681854235701152
0.5,1.1,3.0,0.0,False,6,75,93,36.55913978494624,0.9483817200447707,-0.029420256850482877,-2.7360838870949076
0.5,1.1,3.0,0.0,False,10,0,234,33.76068376068376,0.770149775983231,-0.1490165871506846,-34.8698813932602
0.5,1.1,3.0,0.0,False,10,55,232,34.05172413793103,0.7815410627930409,-0.14077021136801884,-32.65868903738037
0.5,1.1,3.0,0.0,False,10,60,229,34.06113537117904,0.7878176832459162,-0.13650816593092213,-31.26036999818117
0.5,1.1,3.0,0.0,False,10,65,214,34.57943925233645,0.8249605010813572,-0.11199960666063795,-23.967915825376522
0.5,1.1,3.0,0.0,False,10,70,176,36.93181818181818,0.9264054464093688,-0.04408927562389245,-7.759712509805071
0.5,1.1,3.0,0.0,False,10,75,108,33.33333333333333,0.8244729016653191,-0.1070137833632976,-11.557488603236141
0.5,1.1,3.0,0.5,True,6,0,214,46.728971962616825,0.7323685277331791,-0.14391371923822763,-30.79753591698071
0.5,1.1,3.0,0.5,True,6,55,212,46.22641509433962,0.7252108891250865,-0.14915658968990098,-31.621197014259007
0.5,1.1,3.0,0.5,True,6,60,210,46.666666666666664,0.7391355699591708,-0.14025377893495264,-29.45329357634005
0.5,1.1,3.0,0.5,True,6,65,198,46.96969696969697,0.7646275173730858,-0.12588094866666857,-24.92442783600038
0.5,1.1,3.0,0.5,True,6,70,161,50.31055900621118,0.9021330670767622,-0.04767682640890024,-7.675969051832938
0.5,1.1,3.0,0.5,True,6,75,95,50.526315789473685,0.9050429309303072,-0.04417416261116982,-4.196545448061133
0.5,1.1,3.0,0.5,True,10,0,237,46.41350210970464,0.7393030593765234,-0.14078073419451506,-33.36503400410007
0.5,1.1,3.0,0.5,True,10,55,235,45.95744680851064,0.7328674019710899,-0.14548380894203555,-34.18869510137836
0.5,1.1,3.0,0.5,True,10,60,232,46.12068965517241,0.7421536338211903,-0.1398328452420618,-32.44122009615834
0.5,1.1,3.0,0.5,True,10,65,217,46.08294930875576,0.756866306733158,-0.13185176651565755,-28.61183333389769
0.5,1.1,3.0,0.5,True,10,70,179,48.60335195530726,0.8519481242905845,-0.07464654141781911,-13.36173091378962
0.5,1.1,3.0,0.5,True,10,75,110,46.36363636363636,0.7655131240145928,-0.1193188903189281,-13.125077935082091
0.5,1.1,3.0,0.5,False,6,0,211,37.44075829383886,0.7423119938321207,-0.14085054120338797,-29.71946419391486
0.5,1.1,3.0,0.5,False,6,55,209,37.79904306220095,0.7434487108886024,-0.14135466646503902,-29.543125291193157
0.5,1.1,3.0,0.5,False,6,60,207,38.164251207729464,0.7577134119098471,-0.13224744856654205,-27.375221853274205
0.5,1.1,3.0,0.5,False,6,65,195,38.97435897435898,0.7908160888420509,-0.11350952036489372,-22.134356471154273
0.5,1.1,3.0,0.5,False,6,70,158,42.405063291139236,0.9420805799212828,-0.028674094591703173,-4.530506945489101
0.5,1.1,3.0,0.5,False,6,75,93,41.935483870967744,0.9626492204103092,-0.017524807538972623,-1.629807101124454
0.5,1.1,3.0,0.5,False,10,0,234,37.60683760683761,0.7533227739436985,-0.13523610371722494,-31.64524826983064
0.5,1.1,3.0,0.5,False,10,55,232,37.93103448275862,0.7543596985038333,-0.13564185072029716,-31.468909367108942
0.5,1.1,3.0,0.5,False,10,60,229,37.99126637554585,0.7605799774201266,-0.13167245287774504,-30.152991709003615
0.5,1.1,3.0,0.5,False,10,65,214,38.31775700934579,0.7811065672046997,-0.12033418185163859,-25.75151491625066
0.5,1.1,3.0,0.5,False,10,70,176,40.909090909090914,0.887371266303589,-0.057647850878663934,-10.146021754644853
0.5,1.1,3.0,0.5,False,10,75,108,37.96296296296296,0.8108888346277315,-0.09711196791985637,-10.488092535344487
0.62,0.5,2.0,0.5,True,6,0,98,54.08163265306123,0.8413550738597128,-0.07963199999614468,-7.803935999622179
0.62,0.5,2.0,0.5,True,6,55,95,54.736842105263165,0.8733742132222145,-0.06256033569429408,-5.943231890957938
0.62,0.5,2.0,0.5,True,6,60,94,54.25531914893617,0.8641800030119764,-0.0678166576635566,-6.3747658203743205
0.62,0.5,2.0,0.5,True,6,65,89,53.93258426966292,0.8490782786162117,-0.0759296604083882,-6.75773977634655
0.62,0.5,2.0,0.5,True,6,70,73,53.42465753424658,0.806367052746721,-0.09832463489098424,-7.17769834704185
0.62,0.5,2.0,0.5,True,6,75,43,48.837209302325576,0.6768635663387215,-0.1804427365217628,-7.7590376704357995
0.62,0.5,2.0,0.5,True,10,0,121,55.371900826446286,0.8304755963778767,-0.08275139914590586,-10.012919296654609
0.62,0.5,2.0,0.5,True,10,55,118,55.932203389830505,0.8564977093867117,-0.06908656938974882,-8.152215187990361
0.62,0.5,2.0,0.5,True,10,60,117,55.55555555555556,0.8489014786787893,-0.07336537707185245,-8.583749117406736
0.62,0.5,2.0,0.5,True,10,65,109,55.04587155963303,0.8233882163739893,-0.08672568848078101,-9.45310004440513
0.62,0.5,2.0,0.5,True,10,70,92,54.347826086956516,0.7760612323036007,-0.11152361280636082,-10.260172378185196
0.62,0.5,2.0,0.5,True,10,75,56,50.0,0.6285230699618163,-0.20235117288019364,-11.331665681290843
0.62,0.5,2.0,0.5,False,6,0,98,41.83673469387755,1.0578766680495888,0.029608483369089427,2.901631370170764
0.62,0.5,2.0,0.5,False,6,55,95,43.15789473684211,1.1101505455293819,0.055393005040368544,5.262335478835012
0.62,0.5,2.0,0.5,False,6,60,94,43.61702127659575,1.1117438113703364,0.056710654781049245,5.330801549418629
0.62,0.5,2.0,0.5,False,6,65,89,42.69662921348314,1.0862638593546594,0.044146373528965936,3.929027244077968
0.62,0.5,2.0,0.5,False,6,70,73,41.0958904109589,1.0418188265262212,0.021632955452803623,1.5792057480546646
0.62,0.5,2.0,0.5,False,6,75,43,39.53488372093023,0.8943598486037553,-0.05961460377151941,-2.563427962175335
0.62,0.5,2.0,0.5,False,10,0,121,38.84297520661157,0.9978526982327922,-0.0010764552655955916,-0.13025108713706657
0.62,0.5,2.0,0.5,False,10,55,118,39.83050847457627,1.0382599566580395,0.01890214425023031,2.2304530215271767
0.62,0.5,2.0,0.5,False,10,60,117,40.17094017094017,1.0394807530839694,0.019648881129152133,2.2989190921107996
0.62,0.5,2.0,0.5,False,10,65,109,39.44954128440367,0.9982049932922351,-0.0009033419842171939,-0.09846427627967413
0.62,0.5,2.0,0.5,False,10,70,92,38.04347826086957,0.9502662815354086,-0.02538477755856249,-2.335399535387749
0.62,0.5,2.0,0.5,False,10,75,56,35.714285714285715,0.7752111072496262,-0.12474238683218244,-6.985573662602217
0.62,0.5,2.0,0.0,False,6,0,98,38.775510204081634,1.081712685578073,0.05260076248847228,5.154874723870283
0.62,0.5,2.0,0.0,False,6,55,95,40.0,1.1429436758232767,0.08983737746917847,8.534550859571954
0.62,0.5,2.0,0.0,False,6,60,94,40.42553191489361,1.164177773357734,0.10237826331202815,9.623556751330646
0.62,0.5,2.0,0.0,False,6,65,89,39.325842696629216,1.1328700306270316,0.08428698590217555,7.501541745293625
0.62,0.5,2.0,0.0,False,6,70,73,36.986301369863014,1.072185473459398,0.04712022350031344,3.439776315522881
0.62,0.5,2.0,0.0,False,6,75,43,34.883720930232556,0.9645873363085039,-0.023761071444872744,-1.021726072129528
0.62,0.5,2.0,0.0,False,10,0,121,36.36363636363637,0.9493455212092958,-0.03435780677925839,-4.157294620290266
0.62,0.5,2.0,0.0,False,10,55,118,37.28813559322034,0.9901181932134737,-0.006589987157530486,-0.7776184845885974
0.62,0.5,2.0,0.0,False,10,60,117,37.60683760683761,1.0040125729263216,0.0026614308305136745,0.31138740717009994
0.62,0.5,2.0,0.0,False,10,65,109,36.69724770642202,0.9580800482769961,-0.028156227657749555,-3.0690288146947013
0.62,0.5,2.0,0.0,False,10,70,92,34.78260869565217,0.9052825066412125,-0.06513637580696716,-5.992546574240978
0.62,0.5,2.0,0.0,False,10,75,56,32.142857142857146,0.7520348021651567,-0.17735428212855592,-9.931839799199132
0.62,0.5,2.5,0.0,False,6,0,163,30.67484662576687,0.8472959660000521,-0.11377003914813373,-18.544516381145797
0.62,0.5,2.5,0.0,False,6,55,160,31.25,0.8718635189032461,-0.09451580663783124,-15.122529062052998
0.62,0.5,2.5,0.0,False,6,60,156,31.41025641025641,0.8764020369591651,-0.09080488417963235,-14.165561932022648
0.62,0.5,2.5,0.0,False,6,65,145,32.41379310344827,0.9302261634379,-0.05012203658971034,-7.267695305507999
0.62,0.5,2.5,0.0,False,6,70,111,35.13513513513514,1.1165687024437572,0.0782421340505041,8.684876879605955
0.62,0.5,2.5,0.0,False,6,75,73,32.87671232876712,1.0667872637646052,0.04636677337034813,3.384774456035413
0.62,0.5,2.5,0.0,False,10,0,196,30.102040816326532,0.7757544467288482,-0.16988967017885132,-33.29837535505486
0.62,0.5,2.5,0.0,False,10,55,193,30.569948186528496,0.7940535144069795,-0.1547999380101661,-29.876388035962055
0.62,0.5,2.5,0.0,False,10,60,188,30.319148936170215,0.7789314765465813,-0.16657721501879283,-31.316516423533052
0.62,0.5,2.5,0.0,False,10,65,173,30.63583815028902,0.8054491929635967,-0.1448804667644799,-25.064320750255025
